"ï..Label","device_id","timestamp","packet_length","Header_length","TSFT","Flags","Rate","Channel","dBm_Antenna_Noise","RX_flags","CFP","Preamble","WEP","Fragmentation","FCS_at_end","DataPad","Bad_FCS","Short_GI","Data_Rate_MBS","Channel_frequency","CCK","OFDM","Antenna_signal","Bad_PLCP","PHY_type","Short_preamble","WLAN_RADIO_Data_rate_MBS","WLAN_RADIO_Channel","WLAN_RADIO_Frequency_MHZ","Signal_strength_dBM","WLAN_Duration_microseconds","WLAN_RADIO_Duration_microseconds","WLAN_RADIO_Preamble","WLAN_Version","WLAN_Retry","PWR_MGT","Destination_address","BSS_Id","Sequence_number","Tagged_parameters_bytes","SSID","Supported_Rates","MAC_timestamp","TSF_timestamp"
NA,821,1485904399,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-61,0,"802.11b",999,8,2,2412,-61,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",28,92," ",3,1676589102,1676589102
NA,821,1485904399,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-60,0,"802.11b",999,8,2,2412,-60,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",30,92," ",3,1676591486,1676591486
NA,821,1485904420,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-59,0,"802.11b",999,8,1,2412,-59,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",61,103,"SSID_065390",3,1697682181,1697682181
NA,821,1485904420,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,1,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",62,103,"SSID_134927",3,1697683408,1697683408
NA,821,1485904420,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-53,0,"802.11b",999,8,1,2412,-53,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",63,103,"SSID_052721",3,1697684684,1697684684
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-54,0,"802.11b",999,8,1,2412,-54,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",64,103,"SSID_134459",3,1697685943,1697685943
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,1,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",65,103,"SSID_134456",3,1697687195,1697687195
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,1,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",66,103,"SSID_107399",3,1697688423,1697688423
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",67,103,"SSID_133529",3,1697689690,1697689690
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",68,103,"SSID_065390",3,1697690910,1697690910
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",69,103,"SSID_108005",3,1697692161,1697692161
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",70,103,"SSID_052721",3,1697693437,1697693437
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",71,103,"SSID_065390",3,1697704007,1697704007
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",72,103,"SSID_134927",3,1697705234,1697705234
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",73,103,"SSID_052721",3,1697706510,1697706510
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",74,103,"SSID_134459",3,1697707769,1697707769
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",75,103,"SSID_134456",3,1697709021,1697709021
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",76,103,"SSID_107399",3,1697710248,1697710248
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",77,103,"SSID_133529",3,1697711516,1697711516
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",78,103,"SSID_065390",3,1697712736,1697712736
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",79,103,"SSID_108005",3,1697713987,1697713987
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",80,103,"SSID_052721",3,1697715263,1697715263
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-58,0,"802.11b",999,8,2,2412,-58,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",81,103,"SSID_065390",3,1697728082,1697728082
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,2,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",83,103,"SSID_052721",3,1697730586,1697730586
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,2,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",86,103,"SSID_107399",3,1697734325,1697734325
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,2,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",88,103,"SSID_065390",3,1697736812,1697736812
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,2,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",91,103,"SSID_065390",3,1697749884,1697749884
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,2,2412,-56,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",92,103,"SSID_134927",3,1697751111,1697751111
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-58,0,"802.11b",999,8,2,2412,-58,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",94,103,"SSID_134459",3,1697753645,1697753645
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-57,0,"802.11b",999,8,2,2412,-57,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",95,103,"SSID_134456",3,1697754898,1697754898
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-69,0,"802.11b",999,8,3,2412,-69,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",105,103,"SSID_134456",3,1697779038,1697779038
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-67,0,"802.11b",999,8,3,2412,-67,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",106,103,"SSID_107399",3,1697780265,1697780265
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-66,0,"802.11b",999,8,3,2412,-66,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",107,103,"SSID_133529",3,1697781534,1697781534
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-67,0,"802.11b",999,8,3,2412,-67,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",109,103,"SSID_108005",3,1697784004,1697784004
NA,821,1485904421,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-66,0,"802.11b",999,8,3,2412,-66,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",110,103,"SSID_052721",3,1697785280,1697785280
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,1,2412,-56,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",19,92," ",3,1707867529,1707867529
NA,821,1485904431,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,1,2412,-55,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",20,103,"SSID_065390",3,1707868749,1707868749
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,1,2412,-52,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",21,92," ",3,1707869912,1707869912
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-54,0,"802.11b",999,8,1,2412,-54,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",22,92," ",3,1707889432,1707889432
NA,821,1485904431,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-54,0,"802.11b",999,8,1,2412,-54,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",23,103,"SSID_065390",3,1707890651,1707890651
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,1,2412,-52,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",24,92," ",3,1707891815,1707891815
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-56,0,"802.11b",999,8,2,2412,-56,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",25,92," ",3,1707912475,1707912475
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,2,2412,-55,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",27,92," ",3,1707914857,1707914857
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,2,2412,-55,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",28,92," ",3,1707933174,1707933174
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-68,0,"802.11b",999,8,3,2412,-68,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",31,92," ",3,1707956200,1707956200
NA,821,1485904431,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-71,0,"802.11b",999,8,3,2412,-71,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",34,92," ",3,1707976866,1707976866
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,1,2412,-52,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",19,92," ",3,1723488971,1723488971
NA,821,1485904446,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,1,2412,-52,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",20,103,"SSID_065390",3,1723490191,1723490191
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-50,0,"802.11b",999,8,1,2412,-50,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",21,92," ",3,1723491355,1723491355
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,1,2412,-52,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",22,92," ",3,1723509640,1723509640
NA,821,1485904446,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-51,0,"802.11b",999,8,1,2412,-51,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",23,103,"SSID_065390",3,1723510859,1723510859
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,1,2412,-52,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",24,92," ",3,1723512023,1723512023
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,2,2412,-55,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",27,92," ",3,1723535057,1723535057
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-55,0,"802.11b",999,8,2,2412,-55,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",28,92," ",3,1723555343,1723555343
NA,821,1485904446,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-54,0,"802.11b",999,8,2,2412,-54,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",29,103,"SSID_065390",3,1723556562,1723556562
NA,821,1485904446,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-81,0,"802.11b",999,8,3,2412,-81,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",32,103,"SSID_065390",3,1723579178,1723579178
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-59,0,"802.11b",999,8,3,2412,-59,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",34,92," ",3,1723597133,1723597133
NA,821,1485904446,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-60,0,"802.11b",999,8,3,2412,-60,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",35,103,"SSID_065390",3,1723598353,1723598353
NA,821,1485904446,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-63,0,"802.11b",999,8,3,2412,-63,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",36,92," ",3,1723599516,1723599516
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-50,0,"802.11b",999,8,1,2412,-50,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",19,92," ",3,1739117164,1739117164
NA,821,1485904462,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-50,0,"802.11b",999,8,1,2412,-50,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",20,103,"SSID_065390",3,1739118384,1739118384
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-46,0,"802.11b",999,8,1,2412,-46,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",21,92," ",3,1739119548,1739119548
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-47,0,"802.11b",999,8,1,2412,-47,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",22,92," ",3,1739137875,1739137875
NA,821,1485904462,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-46,0,"802.11b",999,8,1,2412,-46,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",23,103,"SSID_065390",3,1739139095,1739139095
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-47,0,"802.11b",999,8,1,2412,-47,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",24,92," ",3,1739140259,1739140259
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,2,2412,-48,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",25,92," ",3,1739160916,1739160916
NA,821,1485904462,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,2,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",26,103,"SSID_065390",3,1739162136,1739162136
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-51,0,"802.11b",999,8,2,2412,-51,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",28,92," ",3,1739181614,1739181614
NA,821,1485904462,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,2,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",29,103,"SSID_065390",3,1739182833,1739182833
NA,821,1485904462,142,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,2,2412,-48,0,"212","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",30,92," ",3,1739183997,1739183997
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-51,0,"802.11b",999,8,1,2412,-51,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",61,103,"SSID_065390",3,1752192932,1752192932
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-51,0,"802.11b",999,8,1,2412,-51,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",62,103,"SSID_134927",3,1752194160,1752194160
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-47,0,"802.11b",999,8,1,2412,-47,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",63,103,"SSID_052721",3,1752195435,1752195435
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-47,0,"802.11b",999,8,1,2412,-47,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",64,103,"SSID_134459",3,1752196695,1752196695
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-50,0,"802.11b",999,8,1,2412,-50,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",65,103,"SSID_134456",3,1752197947,1752197947
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,1,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",66,103,"SSID_107399",3,1752199174,1752199174
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",67,103,"SSID_133529",3,1752200442,1752200442
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-46,0,"802.11b",999,8,1,2412,-46,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",68,103,"SSID_065390",3,1752201661,1752201661
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,1,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",69,103,"SSID_108005",3,1752202913,1752202913
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,1,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",70,103,"SSID_052721",3,1752204189,1752204189
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",71,103,"SSID_065390",3,1752216528,1752216528
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",72,103,"SSID_134927",3,1752217756,1752217756
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",73,103,"SSID_052721",3,1752219032,1752219032
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,1,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",74,103,"SSID_134459",3,1752220291,1752220291
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,1,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",75,103,"SSID_134456",3,1752221543,1752221543
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",76,103,"SSID_107399",3,1752222770,1752222770
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",77,103,"SSID_133529",3,1752224038,1752224038
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",78,103,"SSID_065390",3,1752225257,1752225257
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-48,0,"802.11b",999,8,1,2412,-48,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",79,103,"SSID_108005",3,1752226509,1752226509
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-49,0,"802.11b",999,8,1,2412,-49,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",80,103,"SSID_052721",3,1752227785,1752227785
NA,821,1485904475,153,26,1,0,1,1,0,1,999," ",999,999,"miss",999,999,999,0,2412,1,0,-52,0,"802.11b",999,8,2,2412,-52,0,"223","96",0,0,0,"ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff",85,103,"SSID_134456",3,1752243810,1752243810
