,NoShow,sunday,monday,wednesday,thursday,friday,saturday,time_booked,cancel_days_1,cancel_days_2,cancel_days_3,cancel_days_4,cancel_days_5,cancel_days_6,cancel_days_7,service_CAL,service_CALC,service_CAS,service_CBAL,service_CCAMO,service_CCO,service_CDPB,service_CFC,service_CHLFH,service_CHLFHC,service_CHLHH,service_CHLHHC,service_CHLPHC,service_CHLPL,service_CMT,service_CON,service_CT,service_CTU,service_EXT,service_FF,service_FRI,service_MISC,service_NECK,service_SBD,service_SBD5,service_SDUD,service_SHCC,service_SHCM,service_SHCW,service_SMARTBOND,service_SMO,service_SSUD,staff_BECKY,staff_HOUSE,staff_JJ,staff_JOANNE,staff_KELLY,staff_SINEAD,Canceled_By_BECKY,Canceled_By_HOUSE,Canceled_By_JJ,Canceled_By_JOANNE,Canceled_By_KELLY,Canceled_By_SINEAD,quantity_1,quantity_2,quantity_3,quantity_4,quantity_5,quantity_6,quantity_7,amount,avg_receipt_1,avg_receipt_2,avg_receipt_3,avg_receipt_4,avg_receipt_5,avg_quantity_1,avg_quantity_2,avg_quantity_3,avg_quantity_4,avg_quantity_5,total_cancel12,hclust3,hclust4,Mclust3,Mclust4
72,0,0,0,0,0,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.58351893845611,0,0,1,0,0,0,1,0,0,0,0.693147180559945,1,1,1,4
73,0,0,0,1,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.89335213348152,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,3
74,0,0,0,1,0,0,0,1020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.58351893845611,0,1,0,0,0,0,0,0,1,0,0.0,2,2,2,2
75,1,0,0,0,1,0,0,540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.58087749341905,1,0,0,0,0,1,0,0,0,0,0.693147180559945,1,4,1,4
76,1,0,0,0,0,0,1,800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4188406077966,1,0,0,0,0,1,0,0,0,0,0.693147180559945,3,3,3,3
77,0,0,0,0,1,0,0,1030,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.43398720448515,0,0,1,0,0,0,1,0,0,0,0.0,2,2,2,2
78,0,0,0,0,0,0,0,840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.30330490805908,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,1
79,0,0,0,0,0,0,0,930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.30330490805908,0,1,0,0,0,0,0,0,1,0,0.0,3,3,2,1
80,0,1,0,0,0,0,0,820,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
81,0,0,0,0,0,0,1,810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.02535169073515,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,3
82,0,0,0,1,0,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
83,0,0,0,1,0,0,0,630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.51085950651685,0,0,0,1,0,0,0,1,0,0,0.0,1,1,1,4
84,0,0,0,0,0,0,0,750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,0,1,0,0,0,0,0,0,1,0,0.0,1,1,3,3
85,0,0,0,0,1,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.56434819146784,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
86,0,0,0,0,1,0,0,690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.56434819146784,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
87,0,0,0,0,0,0,1,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7957905455967405,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
88,0,0,0,0,0,0,1,680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7957905455967405,0,0,0,1,0,0,0,1,0,0,0.0,1,1,1,4
89,0,0,0,0,1,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7957905455967405,0,1,0,0,0,0,0,0,1,0,0.0,3,3,3,3
90,0,0,0,0,1,0,0,870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7957905455967405,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
91,0,0,0,0,1,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.23644196282995,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
92,0,0,0,0,1,0,0,690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.43398720448515,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
93,0,0,0,0,0,0,1,910,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9318256327243297,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,1
94,0,0,0,0,0,0,1,920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9318256327243297,0,1,0,0,0,0,0,0,1,0,0.0,3,3,3,1
95,0,0,0,0,0,0,1,840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70953020131233,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
96,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.70953020131233,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
97,0,1,0,0,0,0,0,870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.43398720448515,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
98,0,0,0,0,0,1,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.27290907013834,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,3
99,0,0,0,0,0,1,0,930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,1,0,0,0,0,0,0,1,0,0.0,3,3,2,1
100,0,0,0,0,0,0,0,670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71357206670431,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
101,0,0,0,0,1,0,0,990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243297,1,0,0,0,0,1,0,0,0,0,0.0,3,3,2,2
102,0,0,0,0,0,0,0,960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8286413964891,0,0,1,0,0,0,1,0,0,0,0.0,3,3,2,2
103,0,0,0,0,0,1,0,1130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.79413628550071,0,0,0,1,0,0,0,1,0,0,0.0,2,2,2,2
104,0,0,0,0,1,0,0,960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4188406077966,0,1,0,0,0,0,0,0,1,0,0.0,3,3,2,2
105,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8286413964891,1,0,0,0,0,1,0,0,0,0,0.0,2,2,2,2
106,0,0,0,0,0,1,0,870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
107,0,0,0,1,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.02535169073515,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,3
108,0,0,0,1,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1896547420264305,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,3
109,0,0,0,0,1,0,0,960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1896547420264305,0,1,0,0,0,0,0,0,1,0,0.0,3,3,2,2
110,0,0,0,0,1,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
111,0,0,0,1,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.26267987704132,1,0,0,0,0,1,0,0,0,0,0.0,1,1,3,3
112,0,0,0,1,0,0,0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.525452939131781,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
113,0,0,0,0,0,0,1,680,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.64544689764324,0,0,0,1,0,0,0,1,0,0,0.0,1,1,1,4
114,0,0,0,0,0,0,1,810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.64544689764324,0,1,0,0,0,0,0,0,1,0,0.0,3,3,3,3
115,0,0,0,0,0,0,1,570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0.0,1,4,1,4
116,0,0,0,0,0,1,0,840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4188406077966,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
117,0,0,0,0,0,0,1,880,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.57192359219446,0,0,1,0,0,0,1,0,0,0,0.0,3,3,3,1
118,0,0,0,1,0,0,0,670,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2094861528414205,0,0,0,1,0,0,0,1,0,0,0.0,1,1,1,4
119,0,0,0,1,0,0,0,760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2094861528414205,0,1,0,0,0,0,0,0,1,0,0.0,1,1,3,3
120,0,0,0,1,0,0,0,860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.97029191355212,0,0,0,0,1,1,0,0,0,0,0.0,3,3,3,1
121,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.88128562206841,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
122,0,0,0,1,0,0,0,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.71357206670431,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
123,0,0,0,0,0,0,0,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,3
124,0,0,0,0,0,0,1,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.713127327493179,0,1,0,0,0,0,0,0,1,0,0.0,1,1,1,4
125,0,0,0,1,0,0,0,480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,1,4,1,4
126,0,0,0,0,0,1,0,540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.26267987704132,1,0,0,0,0,1,0,0,0,0,0.0,1,4,1,4
127,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.58351893845611,0,0,1,0,0,0,1,0,0,0,0.0,2,2,2,2
128,0,0,0,1,0,0,0,710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.89335213348152,0,0,0,1,0,0,0,1,0,0,0.0,1,1,1,3
129,0,0,0,0,1,0,0,480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.9318256327243297,0,1,0,0,0,0,0,0,1,0,0.693147180559945,1,4,1,4
130,0,0,0,0,1,0,0,600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,1,1,1,4
131,0,0,0,0,1,0,0,840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.0,3,3,3,1
132,0,0,0,0,0,0,0,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.525452939131781,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
133,0,0,0,0,0,0,0,750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.02535169073515,0,0,0,1,0,0,0,1,0,0,0.0,1,1,3,3
134,0,0,0,0,0,0,1,560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.95124371858143,0,1,0,0,0,0,0,0,1,0,0.0,1,4,1,4
135,1,0,0,0,1,0,0,660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.836281906951481,1,0,0,0,0,1,0,0,0,0,0.693147180559945,1,1,1,4
136,0,0,0,0,1,0,0,1110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0.693147180559945,2,2,2,2
137,1,0,0,0,0,0,1,950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,0,0,0.693147180559945,3,3,2,2
138,1,0,0,0,0,0,0,820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.77068462446567,0,0,0,1,0,0,0,1,0,0,0.693147180559945,3,3,3,1
139,0,0,0,0,0,0,0,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.15329159449778,0,1,0,0,0,0,0,0,1,0,0.693147180559945,1,1,1,4
140,0,0,0,0,0,0,0,780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.11087386417331,1,0,0,0,0,1,0,0,0,0,0.693147180559945,1,1,3,3
141,0,0,0,0,0,0,0,770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0.693147180559945,1,1,3,3
142,0,0,0,0,1,0,0,660,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.49650756146648,0,0,1,0,0,0,1,0,0,0,0.0,1,1,1,4
143,0,0,0,0,0,0,1,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.1896547420264305,0,0,0,1,0,0,0,1,0,0,0.0,3,3,3,1
144,0,0,1,0,0,0,0,690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.11087386417331,0,1,0,0,0,0,0,0,1,0,0.693147180559945,1,1,1,4
145,1,0,0,0,0,0,0,1080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.02535169073515,1,0,0,0,0,1,0,0,0,0,0.693147180559945,2,2,2,2
146,0,0,0,0,1,0,0,970,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7957905455967405,1,0,0,0,0,1,0,0,0,0,0.693147180559945,3,3,2,2
147,1,0,0,0,0,1,0,540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.7957905455967405,0,0,1,0,0,0,1,0,0,0,0.693147180559945,1,4,1,4
